"year","month","month_date","accidents","fatalities","total_gdp","gdp_per_capita","unemployment","population","vehicles","inflation_rate","quarter","season","is_summer","is_winter","is_holiday","Accidents_Lag1","Fatalities_Lag1","Accidents_Lag2","Fatalities_Lag2","Accidents_Lag3","Fatalities_Lag3","Accidents_Lag6","Fatalities_Lag6","Accidents_Lag12","Fatalities_Lag12","Accidents_Lag24","Fatalities_Lag24","Rolling_Avg_3m_a","Rolling_Avg_6m_a","Rolling_Avg_12m_a","Rolling_Avg_3m_f","Rolling_Avg_6m_f","Rolling_Avg_12m_f","AccidentGrowthRate","FatalityGrowthRate","FatalityRate","AccidentChangeRate","FatalityChangeRate","AccidentsPerCapita","FatalitiesPerCapita","AccidentsPerVehicle","AccidentsUnemployment","FatalitiesInflation","economic_crisis","covid","new_highways","speed_limits","seat_belt","helmet","alcohol","phone","licensing","airbags","abs","kid_seat","fines","pedestrians","kteo","point_system","CumulativeAccidents","CumulativeFatalities","RollingSum_3m_a","RollingSum_6m_a","RollingSum_12m_a","RollingSum_24m_a","RollingSum_3m_f","RollingSum_6m_f","RollingSum_12m_f","RollingSum_24m_f","season_numeric","fatal_binary","cluster","z_score","predicted_poisson"
2011,"2",2011-02-01,943,70,203.475,18.323,881.8,11104944,8086910,3.3,"1","Winter","0","1","0",964,67,1184,105,1137,88,1315,149,1130,79,1068,108,1030.33333333333,1107.66666666667,1227.25,80.6666666666667,95,102.583333333333,-0.0217842323651452,0.0447761194029851,0.0742311770943796,-0.0217842323651452,0.0447761194029851,8.49171324051702e-05,6.30349869391507e-06,0.00011660819769232,831537.4,231,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,283142,26717,3091,6646,14727,29623,242,570,1231,2645,"1",1,"3",-0.769907947607177,1016.90490738246
2011,"3",2011-03-01,965,85,203.475,18.323,881.8,11104944,8086910,3.3,"1","Spring","0","0","0",943,70,964,67,1184,105,1244,117,1299,103,1206,107,957.333333333333,1061.16666666667,1199.41666666667,74,89.6666666666667,101.083333333333,0.0233297985153765,0.214285714285714,0.0880829015544041,0.0233297985153765,0.214285714285714,8.68982319946863e-05,7.65424841403973e-06,0.000119328643449723,850937,280.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,284107,26802,2872,6367,14393,29382,222,538,1213,2623,"2",1,"3",-0.720359347501144,1016.90490738246
2011,"4",2011-04-01,1152,85,203.475,18.323,881.8,11104944,8086910,3.3,"2","Spring","0","0","0",965,85,943,70,964,67,1174,123,1279,96,1216,114,1020,1057.5,1188.83333333333,80,83.3333333333333,100.166666666667,0.193782383419689,0,0.0737847222222222,0.193782383419689,0,0.000103737578505574,7.65424841403973e-06,0.000142452432387649,1015833.6,280.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,285259,26887,3060,6345,14266,29318,240,500,1202,2594,"2",1,"3",-0.299196246599867,1016.90490738246
2011,"5",2011-05-01,1184,71,203.475,18.323,881.8,11104944,8086910,3.3,"2","Spring","0","0","1",1152,85,965,85,943,70,1137,88,1424,100,1381,120,1100.33333333333,1065.33333333333,1168.83333333333,80.3333333333333,80.5,97.75,0.0277777777777778,-0.164705882352941,0.0599662162162162,0.0277777777777778,-0.164705882352941,0.000106619177908506,6.39354867525671e-06,0.000146409444398417,1044051.2,234.3,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,286443,26958,3301,6392,14026,29121,241,483,1173,2545,"2",1,"3",-0.227125555536547,1016.90490738246
2011,"6",2011-06-01,1363,106,203.475,18.323,881.8,11104944,8086910,3.3,"2","Summer","1","0","0",1184,71,1152,85,965,85,1184,105,1380,108,1407,140,1233,1095.16666666667,1167.41666666667,87.3333333333333,80.6666666666667,97.5833333333333,0.151182432432432,0.492957746478873,0.0777696258253852,0.151182432432432,0.492957746478873,0.000122738124568661,9.54529802221425e-06,0.00016854398033365,1201893.4,349.8,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,287806,27064,3699,6571,14009,29077,262,484,1171,2511,"3",1,"3",0.176019872598899,1016.90490738246
2011,"7",2011-07-01,1382,130,203.475,18.323,881.8,11104944,8086910,3.3,"3","Summer","1","0","0",1363,106,1184,71,1152,85,964,67,1384,105,1510,144,1309.66666666667,1164.83333333333,1167.25,102.333333333333,91.1666666666667,99.6666666666667,0.0139398385913426,0.226415094339623,0.0940665701881331,0.0139398385913426,0.226415094339623,0.000124449074214152,1.17064975744137e-05,0.000170893456215044,1218647.6,429,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,289188,27194,3929,6989,14007,28949,307,547,1196,2497,"3",1,"3",0.218811845417746,1016.90490738246
2011,"8",2011-08-01,1235,119,203.475,18.323,881.8,11104944,8086910,3.3,"3","Summer","1","0","0",1382,130,1363,106,1184,71,943,70,1315,149,1256,137,1326.66666666667,1213.5,1160.58333333333,118.333333333333,99.3333333333333,97.1666666666667,-0.106367583212735,-0.0846153846153846,0.0963562753036437,-0.106367583212735,-0.0846153846153846,0.00011121172695693,1.07159477796556e-05,0.000152715932290578,1089023,392.7,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,290423,27313,3980,7281,13927,28928,355,596,1166,2479,"3",1,"3",-0.112262891654381,1016.90490738246
2011,"9",2011-09-01,1216,112,203.475,18.323,881.8,11104944,8086910,3.3,"3","Autumn","0","0","0",1235,119,1382,130,1363,106,965,85,1244,117,1202,141,1277.66666666667,1255.33333333333,1158.25,120.333333333333,103.833333333333,96.75,-0.0153846153846154,-0.0588235294117647,0.0921052631578947,-0.0153846153846154,-0.0588235294117647,0.000109500777311439,1.00855979102641e-05,0.000150366456409185,1072268.8,369.6,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,291639,27425,3833,7532,13899,28942,361,623,1161,2450,"4",1,"3",-0.155054864473227,1016.90490738246
2011,"10",2011-10-01,1166,106,203.475,18.323,881.8,11104944,8086910,3.3,"4","Autumn","0","0","0",1216,112,1235,119,1382,130,1152,85,1174,123,1240,154,1205.66666666667,1257.66666666667,1157.58333333333,112.333333333333,107.333333333333,95.3333333333333,-0.0411184210526316,-0.0535714285714286,0.0909090909090909,-0.0411184210526316,-0.0535714285714286,0.000104998278244357,9.54529802221425e-06,0.00014418362514236,1028178.8,349.8,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,292805,27531,3617,7546,13891,28868,337,644,1144,2402,"4",1,"3",-0.267665319259665,1016.90490738246
2011,"11",2011-11-01,1124,93,203.475,18.323,881.8,11104944,8086910,3.3,"4","Autumn","0","0","0",1166,106,1216,112,1235,119,1184,71,1137,88,1161,94,1168.66666666667,1247.66666666667,1156.5,103.666666666667,111,95.75,-0.0360205831903945,-0.122641509433962,0.0827402135231317,-0.0360205831903945,-0.122641509433962,0.000101216179028008,8.37464826477288e-06,0.000138990046878227,991143.2,306.9,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,293929,27624,3506,7486,13878,28831,311,666,1149,2401,"4",1,"3",-0.362258101280272,1016.90490738246
2011,"12",2011-12-01,1155,97,203.475,18.323,881.8,11104944,8086910,3.3,"4","Winter","0","1","0",1124,93,1166,106,1216,112,1363,106,1184,105,1105,99,1148.33333333333,1213,1154.08333333333,98.6666666666667,109.5,95.0833333333333,0.0275800711743772,0.043010752688172,0.083982683982684,0.0275800711743772,0.043010752688172,0.000104007728449599,8.73484819013945e-06,0.000142823402263658,1018479,320.1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,295084,27721,3445,7278,13849,28881,296,657,1141,2399,"1",1,"3",-0.292439619312681,1016.90490738246
2012,"1",2012-01-01,879,75,185.899,16.831,1195.1,11045010,8069872,1.5,"1","Winter","0","1","1",1155,97,1124,93,1166,106,1382,130,964,67,1082,85,1052.66666666667,1129.16666666667,1147,88.3333333333333,100.333333333333,95.75,-0.238961038961039,-0.22680412371134,0.0853242320819113,-0.238961038961039,-0.22680412371134,7.95834499018109e-05,6.79039674930127e-06,0.000108923660747035,1050492.9,112.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,295963,27796,3158,6775,13764,28678,265,602,1149,2389,"1",1,"3",-0.914049329733817,973.231156919839
2012,"2",2012-02-01,705,60,185.899,16.831,1195.1,11045010,8069872,1.5,"1","Winter","0","1","0",879,75,1155,97,1124,93,1235,119,943,70,1130,79,913,1040.83333333333,1127.16666666667,77.3333333333333,90.5,94.9166666666667,-0.197952218430034,-0.2,0.0851063829787234,-0.197952218430034,-0.2,6.38297294434319e-05,5.43231739944101e-06,8.73619804626393e-05,842545.5,90,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,296668,27856,2739,6245,13526,28253,232,543,1139,2370,"1",1,"3",-1.30593371239062,973.231156919839
2012,"3",2012-03-01,983,71,185.899,16.831,1195.1,11045010,8069872,1.5,"1","Spring","0","0","0",705,60,879,75,1155,97,1216,112,965,85,1299,103,855.666666666667,1002,1128.66666666667,68.6666666666667,83.6666666666667,93.75,0.394326241134752,0.183333333333333,0.0722278738555443,0.394326241134752,0.183333333333333,8.89994667275086e-05,6.4282422560052e-06,0.000121811101836559,1174783.3,106.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,297651,27927,2567,6012,13544,27937,206,502,1125,2338,"2",1,"3",-0.679819583778026,973.231156919839
2012,"4",2012-04-01,1036,70,185.899,16.831,1195.1,11045010,8069872,1.5,"2","Spring","0","0","0",983,71,705,60,879,75,1166,106,1152,85,1279,96,908,980.333333333333,1119,67,77.6666666666667,92.5,0.0539165818921668,-0.0140845070422535,0.0675675675675676,0.0539165818921668,-0.0140845070422535,9.37980137636815e-05,6.33770363268118e-06,0.000128378740084105,1238123.6,105,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,298687,27997,2724,5882,13428,27694,201,466,1110,2312,"2",1,"3",-0.560452501704403,973.231156919839
2012,"5",2012-05-01,1048,82,185.899,16.831,1195.1,11045010,8069872,1.5,"2","Spring","0","0","1",1036,70,983,71,705,60,1124,93,1184,71,1424,100,1022.33333333333,967.666666666667,1107.66666666667,74.3333333333333,75.8333333333333,93.4166666666667,0.0115830115830116,0.171428571428571,0.0782442748091603,0.0115830115830116,0.171428571428571,9.48844772435697e-05,7.42416711256939e-06,0.000129865752517512,1252464.8,123,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,299735,28079,3067,5806,13292,27318,223,455,1121,2294,"2",1,"3",-0.533425992555657,973.231156919839
2012,"6",2012-06-01,1203,83,185.899,16.831,1195.1,11045010,8069872,1.5,"2","Summer","1","0","0",1048,82,1036,70,983,71,1155,97,1363,106,1380,108,1095.66666666667,975.666666666667,1094.33333333333,78.3333333333333,73.5,91.5,0.147900763358779,0.0121951219512195,0.0689941812136326,0.147900763358779,0.0121951219512195,0.000108917963858792,7.5147057358934e-06,0.000149072996449014,1437705.3,124.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,300938,28162,3287,5854,13132,27141,235,441,1098,2269,"3",1,"3",-0.184333582717701,973.231156919839
2012,"7",2012-07-01,1250,105,185.899,16.831,1195.1,11045010,8069872,1.5,"3","Summer","1","0","0",1203,83,1048,82,1036,70,879,75,1382,130,1384,105,1167,1037.5,1083.33333333333,90,78.5,89.4166666666667,0.0390689941812136,0.265060240963855,0.084,0.0390689941812136,0.265060240963855,0.000113173279155021,9.50655544902178e-06,0.000154897128479857,1493875,157.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,302188,28267,3501,6225,13000,27007,270,471,1073,2269,"3",1,"3",-0.0784797552184495,973.231156919839
2012,"8",2012-08-01,1054,95,185.899,16.831,1195.1,11045010,8069872,1.5,"3","Summer","1","0","0",1250,105,1203,83,1048,82,705,60,1235,119,1315,149,1169,1095.66666666667,1068.25,94.3333333333333,84.3333333333333,87.4166666666667,-0.1568,-0.0952380952380952,0.0901328273244782,-0.1568,-0.0952380952380952,9.54277089835138e-05,8.60116921578161e-06,0.000130609258734215,1259635.4,142.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,303242,28362,3507,6574,12819,26746,283,506,1049,2215,"3",1,"3",-0.519912737981285,973.231156919839
2012,"9",2012-09-01,1105,94,185.899,16.831,1195.1,11045010,8069872,1.5,"3","Autumn","0","0","0",1054,95,1250,105,1203,83,983,71,1216,112,1244,117,1136.33333333333,1116,1059,98,88.1666666666667,85.9166666666667,0.0483870967741935,-0.0105263157894737,0.0850678733031674,0.0483870967741935,-0.0105263157894737,0.000100045178773039,8.51063059245759e-06,0.000136929061576194,1320585.5,141,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,304347,28456,3409,6696,12708,26607,294,529,1031,2192,"4",1,"3",-0.405050074099119,973.231156919839
2012,"10",2012-10-01,1162,96,185.899,16.831,1195.1,11045010,8069872,1.5,"4","Autumn","0","0","0",1105,94,1054,95,1250,105,1036,70,1166,106,1174,123,1107,1137,1058.66666666667,95,92.5,85.0833333333333,0.0515837104072398,0.0212765957446809,0.0826161790017212,0.0515837104072398,0.0212765957446809,0.000105205880302508,8.69170783910562e-06,0.000143992370634875,1388706.2,144,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,305509,28552,3321,6822,12704,26595,285,555,1021,2165,"4",1,"3",-0.27667415564258,973.231156919839
2012,"11",2012-11-01,1006,79,185.899,16.831,1195.1,11045010,8069872,1.5,"4","Autumn","0","0","0",1162,96,1105,94,1054,95,1048,82,1124,93,1137,88,1091,1130,1048.83333333333,89.6666666666667,92,83.9166666666667,-0.134251290877797,-0.177083333333333,0.0785288270377734,-0.134251290877797,-0.177083333333333,9.1081855063961e-05,7.15255124259734e-06,0.000124661209000589,1202270.6,118.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,306515,28631,3273,6780,12586,26464,269,552,1007,2156,"4",1,"3",-0.628018774576265,973.231156919839
2012,"12",2012-12-01,967,78,185.899,16.831,1195.1,11045010,8069872,1.5,"4","Winter","0","1","0",1006,79,1162,96,1105,94,1203,83,1155,97,1184,105,1045,1090.66666666667,1033.16666666667,84.3333333333333,91.1666666666667,82.3333333333333,-0.0387673956262425,-0.0126582278481013,0.0806618407445708,-0.0387673956262425,-0.0126582278481013,8.75508487543244e-05,7.06201261927332e-06,0.000119828418592017,1155661.7,117,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,307482,28709,3135,6544,12398,26247,253,547,988,2129,"1",1,"3",-0.715854929309687,973.231156919839
2013,"1",2013-01-01,861,69,178.114,16.244,1330.3,10965214,8035423,-0.9,"1","Winter","0","1","1",967,78,1006,79,1162,96,1250,105,879,75,964,67,944.666666666667,1025.83333333333,1031.66666666667,75.3333333333333,85.1666666666667,81.8333333333333,-0.109617373319545,-0.115384615384615,0.0801393728222996,-0.109617373319545,-0.115384615384615,7.85210393522644e-05,6.29262684704557e-06,0.000107150550755075,1145388.3,-62.1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,308343,28778,2834,6155,12380,26144,226,511,982,2131,"1",1,"3",-0.954589093456934,956.351631442907
2013,"2",2013-02-01,800,55,178.114,16.244,1330.3,10965214,8035423,-0.9,"1","Winter","0","1","0",861,69,967,78,1006,79,1054,95,705,60,943,70,876,983.5,1039.58333333333,67.3333333333333,78.5,81.4166666666667,-0.0708478513356562,-0.202898550724638,0.06875,-0.0708478513356562,-0.202898550724638,7.29579924295139e-05,5.01586197952908e-06,9.95591644646461e-05,1064240,-49.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,309143,28833,2628,5901,12475,26001,202,471,977,2116,"1",1,"3",-1.09197384829639,956.351631442907
2013,"3",2013-03-01,948,55,178.114,16.244,1330.3,10965214,8035423,-0.9,"1","Spring","0","0","0",800,55,861,69,967,78,1105,94,983,71,965,85,869.666666666667,957.333333333333,1036.66666666667,59.6666666666667,72,80.0833333333333,0.185,0,0.0580168776371308,0.185,0,8.6455221028974e-05,5.01586197952908e-06,0.000117977609890606,1261124.4,-49.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,310091,28888,2609,5744,12440,25984,179,432,961,2086,"2",1,"3",-0.758646902128533,956.351631442907
2013,"4",2013-04-01,1031,70,178.114,16.244,1330.3,10965214,8035423,-0.9,"2","Spring","0","0","0",948,55,800,55,861,69,1162,96,1036,70,1152,85,926.333333333333,935.5,1036.25,60,67.6666666666667,80.0833333333333,0.0875527426160338,0.272727272727273,0.0678952473326867,0.0875527426160338,0.272727272727273,9.40246127435361e-05,6.38382433758247e-06,0.000128306873203813,1371539.3,-63,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,311122,28958,2779,5613,12435,25863,180,406,961,2071,"2",1,"3",-0.571713547183046,956.351631442907
2013,"5",2013-05-01,1058,55,178.114,16.244,1330.3,10965214,8035423,-0.9,"2","Spring","0","0","1",1031,70,948,55,800,55,1006,79,1048,82,1184,71,1012.33333333333,944.166666666667,1037.08333333333,60,63.6666666666667,77.8333333333333,0.026188166828322,-0.214285714285714,0.0519848771266541,0.026188166828322,-0.214285714285714,9.64869449880322e-05,5.01586197952908e-06,0.000131666995004494,1407457.4,-49.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,312180,29013,3037,5665,12445,25737,180,382,934,2055,"2",1,"3",-0.51090390159837,956.351631442907
2013,"6",2013-06-01,1077,79,178.114,16.244,1330.3,10965214,8035423,-0.9,"2","Summer","1","0","0",1058,55,1031,70,948,55,967,78,1203,83,1363,106,1055.33333333333,962.5,1026.58333333333,68,63.8333333333333,77.5,0.0179584120982987,0.436363636363636,0.0733519034354689,0.0179584120982987,0.436363636363636,9.82196973082331e-05,7.2046017524145e-06,0.00013403152516053,1432733.1,-71.1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,313257,29092,3166,5775,12319,25451,204,383,930,2028,"3",1,"3",-0.468111928779524,956.351631442907
2013,"7",2013-07-01,1147,85,178.114,16.244,1330.3,10965214,8035423,-0.9,"3","Summer","1","0","0",1077,79,1058,55,1031,70,861,69,1250,105,1382,130,1094,1010.16666666667,1018,73,66.5,75.8333333333333,0.0649953574744661,0.0759493670886076,0.0741063644289451,0.0649953574744661,0.0759493670886076,0.000104603521645816,7.75178669563585e-06,0.000142742952051186,1525854.1,-76.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,314404,29177,3282,6061,12216,25216,219,399,910,1983,"3",1,"3",-0.310457292078511,956.351631442907
2013,"8",2013-08-01,1052,119,178.114,16.244,1330.3,10965214,8035423,-0.9,"3","Summer","1","0","0",1147,85,1077,79,1058,55,800,55,1054,95,1235,119,1092,1052.16666666667,1017.83333333333,94.3333333333333,77.1666666666667,77.8333333333333,-0.0828247602441151,0.4,0.113117870722433,-0.0828247602441151,0.4,9.59397600448108e-05,1.08525013738902e-05,0.00013092030127101,1399475.6,-107.1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,315456,29296,3276,6313,12214,25033,283,463,934,1983,"3",1,"3",-0.524417156172743,956.351631442907
2013,"9",2013-09-01,1091,93,178.114,16.244,1330.3,10965214,8035423,-0.9,"3","Autumn","0","0","0",1052,119,1147,85,1077,79,948,55,1105,94,1216,112,1096.66666666667,1076,1016.66666666667,99,83.5,77.75,0.0370722433460076,-0.218487394957983,0.0852428964252979,0.0370722433460076,-0.218487394957983,9.94964621757496e-05,8.48136661993099e-06,0.000135773810538661,1451357.3,-83.7,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,316547,29389,3290,6456,12200,24908,297,501,933,1964,"4",1,"3",-0.436581001439321,956.351631442907
2013,"10",2013-10-01,1139,69,178.114,16.244,1330.3,10965214,8035423,-0.9,"4","Autumn","0","0","0",1091,93,1052,119,1147,85,1031,70,1162,96,1166,106,1094,1094,1014.75,93.6666666666667,83.3333333333333,75.5,0.0439963336388634,-0.258064516129032,0.0605794556628622,0.0439963336388634,-0.258064516129032,0.00010387394172152,6.29262684704557e-06,0.00014174736040654,1515211.7,-62.1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,317686,29458,3282,6564,12177,24881,281,500,906,1927,"4",1,"3",-0.328474964844341,956.351631442907
2013,"11",2013-11-01,938,67,178.114,16.244,1330.3,10965214,8035423,-0.9,"4","Autumn","0","0","0",1139,69,1091,93,1052,119,1058,55,1006,79,1124,93,1056,1074,1009.08333333333,76.3333333333333,85.3333333333333,74.5,-0.176470588235294,-0.0289855072463768,0.0714285714285714,-0.176470588235294,-0.0289855072463768,8.55432461236051e-05,6.11023186597179e-06,0.000116733120334798,1247821.4,-60.3,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,318624,29525,3168,6444,12109,24695,229,512,894,1901,"4",1,"3",-0.78116899308582,956.351631442907
2013,"12",2013-12-01,967,63,178.114,16.244,1330.3,10965214,8035423,-0.9,"4","Winter","0","1","0",938,67,1139,69,1091,93,1077,79,967,78,1155,97,1014.66666666667,1055.66666666667,1009.08333333333,66.3333333333333,82.6666666666667,73.25,0.0309168443496802,-0.0597014925373134,0.0651499482936918,0.0309168443496802,-0.0597014925373134,8.81879733491749e-05,5.74544190382422e-06,0.000120342140046641,1286400.1,-56.7,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,319591,29588,3044,6334,12109,24507,199,496,879,1867,"1",1,"3",-0.715854929309687,956.351631442907
2014,"1",2014-01-01,860,54,176.072,16.165,1274.4,10892381,8048438,-1.3,"1","Winter","0","1","1",967,63,938,67,1139,69,1147,85,861,69,879,75,921.666666666667,1007.83333333333,1009,61.3333333333333,77.5,72,-0.110651499482937,-0.142857142857143,0.0627906976744186,-0.110651499482937,-0.142857142857143,7.89542708798012e-05,4.95759375291775e-06,0.000106853031606878,1095984,-70.2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,320451,29642,2765,6047,12108,24488,184,465,864,1846,"1",1,"3",-0.956841302552663,961.101132549068
2014,"2",2014-02-01,859,51,176.072,16.165,1274.4,10892381,8048438,-1.3,"1","Winter","0","1","0",860,54,967,63,938,67,1052,119,800,55,705,60,895.333333333333,975.666666666667,1013.91666666667,56,66.1666666666667,71.6666666666667,-0.00116279069767442,-0.0555555555555556,0.0593713620488941,-0.00116279069767442,-0.0555555555555556,7.88624635880805e-05,4.68217187775565e-06,0.000106728783895707,1094709.6,-66.3,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,321310,29693,2686,5854,12167,24642,168,397,860,1837,"1",1,"3",-0.959093511648392,961.101132549068
2014,"3",2014-03-01,893,50,176.072,16.165,1274.4,10892381,8048438,-1.3,"1","Spring","0","0","0",859,51,860,54,967,63,1091,93,948,55,983,71,870.666666666667,942.666666666667,1009.33333333333,51.6666666666667,59,71.25,0.039580908032596,-0.0196078431372549,0.0559910414333707,0.039580908032596,-0.0196078431372549,8.19839115065843e-05,4.59036458603495e-06,0.000110953206075514,1138039.2,-65,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,322203,29743,2612,5656,12112,24552,155,354,855,1816,"2",1,"3",-0.882518402393614,961.101132549068
2014,"4",2014-04-01,881,56,176.072,16.165,1274.4,10892381,8048438,-1.3,"2","Spring","0","0","0",893,50,859,51,860,54,1139,69,1031,70,1036,70,877.666666666667,899.666666666667,996.833333333333,52.3333333333333,56.8333333333333,70.0833333333333,-0.013437849944009,0.12,0.0635641316685585,-0.013437849944009,0.12,8.08822240059359e-05,5.14120833635915e-06,0.000109462233541465,1122746.4,-72.8,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,323084,29799,2633,5398,11962,24397,157,341,841,1802,"2",1,"3",-0.909544911542359,961.101132549068
2014,"5",2014-05-01,1105,67,176.072,16.165,1274.4,10892381,8048438,-1.3,"2","Spring","0","0","1",881,56,893,50,859,51,938,67,1058,55,1048,82,959.666666666667,927.5,1000.75,57.6666666666667,56.8333333333333,71.0833333333333,0.254256526674234,0.196428571428571,0.0606334841628959,0.254256526674234,0.196428571428571,0.000101447057351372,6.15108854528684e-06,0.000137293720843721,1408212,-87.1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,324189,29866,2879,5565,12009,24454,173,341,853,1787,"2",1,"3",-0.405050074099119,961.101132549068
2014,"6",2014-06-01,1119,70,176.072,16.165,1274.4,10892381,8048438,-1.3,"2","Summer","1","0","0",1105,67,881,56,893,50,967,63,1077,79,1203,83,1035,952.833333333333,1004.25,64.3333333333333,58,70.3333333333333,0.0126696832579186,0.0447761194029851,0.0625558534405719,0.0126696832579186,0.0447761194029851,0.000102732359435462,6.42651042044894e-06,0.000139033188800113,1426053.6,-91,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,325308,29936,3105,5717,12051,24370,193,348,844,1774,"3",1,"3",-0.373519146758916,961.101132549068
2014,"7",2014-07-01,1159,79,176.072,16.165,1274.4,10892381,8048438,-1.3,"3","Summer","1","0","0",1119,70,1105,67,881,56,860,54,1147,85,1250,105,1127.66666666667,1002.66666666667,1005.25,72,62.1666666666667,69.8333333333333,0.0357462019660411,0.128571428571429,0.0681622088006903,0.0357462019660411,0.128571428571429,0.00010640465110429,7.25277604593523e-06,0.000144003097246944,1477029.6,-102.7,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,326467,30015,3383,6016,12063,24279,216,373,838,1748,"3",1,"3",-0.283430782929766,961.101132549068
2014,"8",2014-08-01,1049,87,176.072,16.165,1274.4,10892381,8048438,-1.3,"3","Summer","1","0","0",1159,79,1119,70,1105,67,859,51,1052,119,1054,95,1109,1034.33333333333,1005,78.6666666666667,68.1666666666667,67.1666666666667,-0.094909404659189,0.10126582278481,0.0829361296472831,-0.094909404659189,0.10126582278481,9.63058490150133e-05,7.98723437970082e-06,0.000130335849018157,1336845.6,-113.1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,327516,30102,3327,6206,12060,24274,236,409,806,1740,"3",1,"3",-0.531173783459929,961.101132549068
2014,"9",2014-09-01,929,72,176.072,16.165,1274.4,10892381,8048438,-1.3,"3","Autumn","0","0","0",1049,87,1159,79,1119,70,893,50,1091,93,1105,94,1045.66666666667,1040.33333333333,991.5,79.3333333333333,71.8333333333333,65.4166666666667,-0.114394661582459,-0.172413793103448,0.077502691065662,-0.114394661582459,-0.172413793103448,8.52889740085294e-05,6.61012500389033e-06,0.000115426123677663,1183917.6,-93.6,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,328445,30174,3137,6242,11898,24098,238,431,785,1718,"4",1,"3",-0.801438874947379,961.101132549068
2014,"10",2014-10-01,992,72,176.072,16.165,1274.4,10892381,8048438,-1.3,"4","Autumn","0","0","0",929,72,1049,87,1159,79,881,56,1139,69,1162,96,990,1058.83333333333,979.25,77,74.5,65.6666666666667,0.0678148546824543,0,0.0725806451612903,0.0678148546824543,0,9.10728333869335e-05,6.61012500389033e-06,0.000123253729481422,1264204.8,-93.6,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,329437,30246,2970,6353,11751,23928,231,447,788,1694,"4",1,"3",-0.659549701916468,961.101132549068
2014,"11",2014-11-01,877,63,176.072,16.165,1274.4,10892381,8048438,-1.3,"4","Autumn","0","0","0",992,72,929,72,1049,87,1105,67,938,67,1006,79,932.666666666667,1020.83333333333,974.166666666667,69,73.8333333333333,65.3333333333333,-0.115927419354839,-0.125,0.0718358038768529,-0.115927419354839,-0.125,8.05149948390531e-05,5.78385937840404e-06,0.000108965242696782,1117648.8,-81.9,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,330314,30309,2798,6125,11690,23799,207,443,784,1678,"4",1,"3",-0.918553747925274,961.101132549068
