"year","month","week","accidents","fatalities","total_gdp","gdp_per_capita","unemployment","population","vehicles","inflation_rate","quarter","season","is_summer","is_winter","is_holiday","AccidentGrowthRate","FatalityGrowthRate","FatalityRate","AccidentChangeRate","FatalityChangeRate","AccidentsPerCapita","FatalitiesPerCapita","AccidentsPerVehicle","economic_crisis","covid","new_highways","speed_limits","seat_belt","helmet","alcohol","phone","licensing","airbags","abs","kid_seat","fines","pedestrians","kteo","point_system"
2010,"3",1,186,15,223.59,20.105,639.4,11121383,8062085,4.7,1,"Spring",0,0,0,0.464566929133858,6.5,0.0806451612903226,0.464566929133858,6.5,1.67245386657397e-05,1.34875311820481e-06,2.30709549700853e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"3",2,280,24,223.59,20.105,639.4,11121383,8062085,4.7,1,"Spring",0,0,0,0.505376344086022,0.6,0.0857142857142857,0.505376344086022,0.6,2.51767248731565e-05,2.1580049891277e-06,3.47304698474402e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"3",3,275,18,223.59,20.105,639.4,11121383,8062085,4.7,1,"Spring",0,0,0,-0.0178571428571429,-0.25,0.0654545454545455,-0.0178571428571429,-0.25,2.47271405004216e-05,1.61850374184578e-06,3.41102828858788e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"3",4,288,25,223.59,20.105,639.4,11121383,8062085,4.7,1,"Spring",0,0,0,0.0472727272727273,0.388888888888889,0.0868055555555556,0.0472727272727273,0.388888888888889,2.58960598695324e-05,2.24792186367469e-06,3.57227689859385e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"3",5,270,21,223.59,20.105,639.4,11121383,8062085,4.7,1,"Spring",0,0,0,-0.0625,-0.16,0.0777777777777778,-0.0625,-0.16,2.42775561276866e-05,1.88825436548674e-06,3.34900959243173e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"4",1,49,29,223.59,20.105,639.4,11121383,8062085,4.7,2,"Spring",0,0,0,-0.818518518518519,0.380952380952381,0.591836734693878,-0.818518518518519,0.380952380952381,4.40592685280239e-06,2.60758936186264e-06,6.07783222330204e-06,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"4",2,271,18,223.59,20.105,639.4,11121383,8062085,4.7,2,"Spring",0,0,1,4.53061224489796,-0.379310344827586,0.0664206642066421,4.53061224489796,-0.379310344827586,2.43674730022336e-05,1.61850374184578e-06,3.36141333166296e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"4",3,288,25,223.59,20.105,639.4,11121383,8062085,4.7,2,"Spring",0,0,0,0.0627306273062731,0.388888888888889,0.0868055555555556,0.0627306273062731,0.388888888888889,2.58960598695324e-05,2.24792186367469e-06,3.57227689859385e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"4",4,295,17,223.59,20.105,639.4,11121383,8062085,4.7,2,"Spring",0,0,0,0.0243055555555556,-0.32,0.0576271186440678,0.0243055555555556,-0.32,2.65254779913613e-05,1.52858686729879e-06,3.65910307321245e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"4",5,319,7,223.59,20.105,639.4,11121383,8062085,4.7,2,"Spring",0,0,0,0.0813559322033898,-0.588235294117647,0.0219435736677116,0.0813559322033898,-0.588235294117647,2.8683482980489e-05,6.29418121828913e-07,3.95679281476194e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"5",1,259,15,223.59,20.105,639.4,11121383,8062085,4.7,2,"Spring",0,0,1,-0.188087774294671,1.14285714285714,0.0579150579150579,-0.188087774294671,1.14285714285714,2.32884705076698e-05,1.34875311820481e-06,3.21256846088822e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"5",2,368,31,223.59,20.105,639.4,11121383,8062085,4.7,2,"Spring",0,0,0,0.420849420849421,1.06666666666667,0.0842391304347826,0.420849420849421,1.06666666666667,3.30894098332914e-05,2.78742311095661e-06,4.56457603709214e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"5",3,305,25,223.59,20.105,639.4,11121383,8062085,4.7,2,"Spring",0,0,0,-0.171195652173913,-0.193548387096774,0.0819672131147541,-0.171195652173913,-0.193548387096774,2.74246467368312e-05,2.24792186367469e-06,3.78314046552474e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"5",4,318,21,223.59,20.105,639.4,11121383,8062085,4.7,2,"Spring",0,0,0,0.0426229508196721,-0.16,0.0660377358490566,0.0426229508196721,-0.16,2.8593566105942e-05,1.88825436548674e-06,3.94438907553071e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"5",5,174,8,223.59,20.105,639.4,11121383,8062085,4.7,2,"Spring",0,0,0,-0.452830188679245,-0.619047619047619,0.0459770114942529,-0.452830188679245,-0.619047619047619,1.56455361711758e-05,7.193349963759e-07,2.15825062623378e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"6",1,139,10,223.59,20.105,639.4,11121383,8062085,4.7,2,"Summer",1,0,0,-0.201149425287356,0.25,0.0719424460431655,-0.201149425287356,0.25,1.24984455620313e-05,8.99168745469875e-07,1.72411975314078e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"6",2,316,16,223.59,20.105,639.4,11121383,8062085,4.7,2,"Summer",1,0,0,1.27338129496403,0.6,0.0506329113924051,1.27338129496403,0.6,2.84137323568481e-05,1.4386699927518e-06,3.91958159706825e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"6",3,333,30,223.59,20.105,639.4,11121383,8062085,4.7,2,"Summer",1,0,0,0.0537974683544304,0.875,0.0900900900900901,0.0537974683544304,0.875,2.99423192241469e-05,2.69750623640963e-06,4.13044516399914e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"6",4,312,24,223.59,20.105,639.4,11121383,8062085,4.7,2,"Summer",1,0,0,-0.0630630630630631,-0.2,0.0769230769230769,-0.0630630630630631,-0.2,2.80540648586601e-05,2.1580049891277e-06,3.86996664014334e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"6",5,280,28,223.59,20.105,639.4,11121383,8062085,4.7,2,"Summer",1,0,0,-0.102564102564103,0.166666666666667,0.1,-0.102564102564103,0.166666666666667,2.51767248731565e-05,2.51767248731565e-06,3.47304698474402e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"7",1,55,4,223.59,20.105,639.4,11121383,8062085,4.7,3,"Summer",1,0,0,-0.803571428571429,-0.857142857142857,0.0727272727272727,-0.803571428571429,-0.857142857142857,4.94542810008432e-06,3.5966749818795e-07,6.82205657717576e-06,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"7",2,325,22,223.59,20.105,639.4,11121383,8062085,4.7,3,"Summer",1,0,0,4.90909090909091,4.5,0.0676923076923077,4.90909090909091,4.5,2.9222984227771e-05,1.97817124003373e-06,4.03121525014931e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"7",3,300,22,223.59,20.105,639.4,11121383,8062085,4.7,3,"Summer",1,0,0,-0.0769230769230769,0,0.0733333333333333,-0.0769230769230769,0,2.69750623640963e-05,1.97817124003373e-06,3.72112176936859e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"7",4,326,27,223.59,20.105,639.4,11121383,8062085,4.7,3,"Summer",1,0,0,0.0866666666666667,0.227272727272727,0.0828220858895705,0.0866666666666667,0.227272727272727,2.93129011023179e-05,2.42775561276866e-06,4.04361898938054e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"7",5,289,24,223.59,20.105,639.4,11121383,8062085,4.7,3,"Summer",1,0,0,-0.113496932515337,-0.111111111111111,0.0830449826989619,-0.113496932515337,-0.111111111111111,2.59859767440794e-05,2.1580049891277e-06,3.58468063782508e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"7",6,89,6,223.59,20.105,639.4,11121383,8062085,4.7,3,"Summer",1,0,0,-0.692041522491349,-0.75,0.0674157303370786,-0.692041522491349,-0.75,8.00260183468189e-06,5.39501247281925e-07,1.10393279157935e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"8",1,198,13,223.59,20.105,639.4,11121383,8062085,4.7,3,"Summer",1,0,0,1.2247191011236,1.16666666666667,0.0656565656565657,1.2247191011236,1.16666666666667,1.78035411603035e-05,1.16891936911084e-06,2.45594036778327e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"8",2,328,36,223.59,20.105,639.4,11121383,8062085,4.7,3,"Summer",1,0,0,0.656565656565657,1.76923076923077,0.109756097560976,0.656565656565657,1.76923076923077,2.94927348514119e-05,3.23700748369155e-06,4.068426467843e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"8",3,301,34,223.59,20.105,639.4,11121383,8062085,4.7,3,"Summer",1,0,0,-0.0823170731707317,-0.0555555555555556,0.112956810631229,-0.0823170731707317,-0.0555555555555556,2.70649792386433e-05,3.05717373459758e-06,3.73352550859982e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"8",4,282,36,223.59,20.105,639.4,11121383,8062085,4.7,3,"Summer",1,0,1,-0.0631229235880399,0.0588235294117647,0.127659574468085,-0.0631229235880399,0.0588235294117647,2.53565586222505e-05,3.23700748369155e-06,3.49785446320648e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"8",5,206,30,223.59,20.105,639.4,11121383,8062085,4.7,3,"Summer",1,0,0,-0.269503546099291,-0.166666666666667,0.145631067961165,-0.269503546099291,-0.166666666666667,1.85228761566794e-05,2.69750623640963e-06,2.5551702816331e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"9",1,98,12,223.59,20.105,639.4,11121383,8062085,4.7,3,"Autumn",0,0,0,-0.524271844660194,-0.6,0.122448979591837,-0.524271844660194,-0.6,8.81185370560478e-06,1.07900249456385e-06,1.21556644466041e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"9",2,319,29,223.59,20.105,639.4,11121383,8062085,4.7,3,"Autumn",0,0,0,2.25510204081633,1.41666666666667,0.0909090909090909,2.25510204081633,1.41666666666667,2.8683482980489e-05,2.60758936186264e-06,3.95679281476194e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"9",3,292,18,223.59,20.105,639.4,11121383,8062085,4.7,3,"Autumn",0,0,0,-0.0846394984326019,-0.379310344827586,0.0616438356164384,-0.0846394984326019,-0.379310344827586,2.62557273677204e-05,1.61850374184578e-06,3.62189185551876e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"9",4,275,25,223.59,20.105,639.4,11121383,8062085,4.7,3,"Autumn",0,0,0,-0.0582191780821918,0.388888888888889,0.0909090909090909,-0.0582191780821918,0.388888888888889,2.47271405004216e-05,2.24792186367469e-06,3.41102828858788e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"9",5,260,33,223.59,20.105,639.4,11121383,8062085,4.7,3,"Autumn",0,0,0,-0.0545454545454545,0.32,0.126923076923077,-0.0545454545454545,0.32,2.33783873822168e-05,2.96725686005059e-06,3.22497220011945e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"10",1,316,38,223.59,20.105,639.4,11121383,8062085,4.7,4,"Autumn",0,0,0,0.215384615384615,0.151515151515152,0.120253164556962,0.215384615384615,0.151515151515152,2.84137323568481e-05,3.41684123278553e-06,3.91958159706825e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"10",2,250,26,223.59,20.105,639.4,11121383,8062085,4.7,4,"Autumn",0,0,0,-0.208860759493671,-0.315789473684211,0.104,-0.208860759493671,-0.315789473684211,2.24792186367469e-05,2.33783873822168e-06,3.10093480780716e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"10",3,222,34,223.59,20.105,639.4,11121383,8062085,4.7,4,"Autumn",0,0,0,-0.112,0.307692307692308,0.153153153153153,-0.112,0.307692307692308,1.99615461494312e-05,3.05717373459758e-06,2.75363010933276e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"10",4,276,20,223.59,20.105,639.4,11121383,8062085,4.7,4,"Autumn",0,0,0,0.243243243243243,-0.411764705882353,0.072463768115942,0.243243243243243,-0.411764705882353,2.48170573749686e-05,1.79833749093975e-06,3.42343202781911e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"10",5,110,5,223.59,20.105,639.4,11121383,8062085,4.7,4,"Autumn",0,0,0,-0.601449275362319,-0.75,0.0454545454545455,-0.601449275362319,-0.75,9.89085620016863e-06,4.49584372734938e-07,1.36441131543515e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"11",1,158,12,223.59,20.105,639.4,11121383,8062085,4.7,4,"Autumn",0,0,0,0.436363636363636,1.4,0.0759493670886076,0.436363636363636,1.4,1.4206866178424e-05,1.07900249456385e-06,1.95979079853413e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"11",2,292,26,223.59,20.105,639.4,11121383,8062085,4.7,4,"Autumn",0,0,0,0.848101265822785,1.16666666666667,0.089041095890411,0.848101265822785,1.16666666666667,2.62557273677204e-05,2.33783873822168e-06,3.62189185551876e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"11",3,259,17,223.59,20.105,639.4,11121383,8062085,4.7,4,"Autumn",0,0,0,-0.113013698630137,-0.346153846153846,0.0656370656370656,-0.113013698630137,-0.346153846153846,2.32884705076698e-05,1.52858686729879e-06,3.21256846088822e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"11",4,254,14,223.59,20.105,639.4,11121383,8062085,4.7,4,"Autumn",0,0,0,-0.0193050193050193,-0.176470588235294,0.0551181102362205,-0.0193050193050193,-0.176470588235294,2.28388861349348e-05,1.25883624365783e-06,3.15054976473208e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"11",5,174,19,223.59,20.105,639.4,11121383,8062085,4.7,4,"Autumn",0,0,0,-0.31496062992126,0.357142857142857,0.109195402298851,-0.31496062992126,0.357142857142857,1.56455361711758e-05,1.70842061639276e-06,2.15825062623378e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"12",1,79,5,223.59,20.105,639.4,11121383,8062085,4.7,4,"Winter",0,1,0,-0.545977011494253,-0.736842105263158,0.0632911392405063,-0.545977011494253,-0.736842105263158,7.10343308921202e-06,4.49584372734938e-07,9.79895399267063e-06,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"12",2,281,21,223.59,20.105,639.4,11121383,8062085,4.7,4,"Winter",0,1,0,2.55696202531646,3.2,0.0747330960854092,2.55696202531646,3.2,2.52666417477035e-05,1.88825436548674e-06,3.48545072397525e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"12",3,274,22,223.59,20.105,639.4,11121383,8062085,4.7,4,"Winter",0,1,0,-0.0249110320284698,0.0476190476190476,0.0802919708029197,-0.0249110320284698,0.0476190476190476,2.46372236258746e-05,1.97817124003373e-06,3.39862454935665e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"12",4,279,25,223.59,20.105,639.4,11121383,8062085,4.7,4,"Winter",0,1,0,0.0182481751824818,0.136363636363636,0.0896057347670251,0.0182481751824818,0.136363636363636,2.50868079986095e-05,2.24792186367469e-06,3.46064324551279e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"12",5,235,31,223.59,20.105,639.4,11121383,8062085,4.7,4,"Winter",0,1,0,-0.157706093189964,0.24,0.131914893617021,-0.157706093189964,0.24,2.11304655185421e-05,2.78742311095661e-06,2.91487871933873e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2010,"12",6,36,1,223.59,20.105,639.4,11121383,8062085,4.7,4,"Winter",0,1,0,-0.846808510638298,-0.967741935483871,0.0277777777777778,-0.846808510638298,-0.967741935483871,3.23700748369155e-06,8.99168745469875e-08,4.46534612324231e-06,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2011,"1",1,203,17,203.475,18.323,881.8,11104944,8086910,3.3,1,"Winter",0,1,1,4.63888888888889,16,0.083743842364532,4.63888888888889,16,1.82801462123537e-05,1.53084968280795e-06,2.51022949433096e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"1",2,218,16,203.475,18.323,881.8,11104944,8086910,3.3,1,"Winter",0,1,0,0.0738916256157636,-0.0588235294117647,0.073394495412844,0.0738916256157636,-0.0588235294117647,1.96308959324784e-05,1.4407997014663e-06,2.69571443233571e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"1",3,246,16,203.475,18.323,881.8,11104944,8086910,3.3,1,"Winter",0,1,0,0.128440366972477,0,0.0650406504065041,0.128440366972477,0,2.21522954100444e-05,1.4407997014663e-06,3.04195298327791e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"1",4,210,13,203.475,18.323,881.8,11104944,8086910,3.3,1,"Winter",0,1,0,-0.146341463414634,-0.1875,0.0619047619047619,-0.146341463414634,-0.1875,1.89104960817452e-05,1.17064975744137e-06,2.59678913206651e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"1",5,87,5,203.475,18.323,881.8,11104944,8086910,3.3,1,"Winter",0,1,0,-0.585714285714286,-0.615384615384615,0.0574712643678161,-0.585714285714286,-0.615384615384615,7.83434837672302e-06,4.50249906708219e-07,1.07581264042756e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"2",1,133,8,203.475,18.323,881.8,11104944,8086910,3.3,1,"Winter",0,1,0,0.528735632183908,0.6,0.0601503759398496,0.528735632183908,0.6,1.19766475184386e-05,7.20399850733151e-07,1.64463311697546e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"2",2,282,27,203.475,18.323,881.8,11104944,8086910,3.3,1,"Winter",0,1,0,1.1203007518797,2.375,0.0957446808510638,1.1203007518797,2.375,2.53940947383436e-05,2.43134949622438e-06,3.48711683448932e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"2",3,232,18,203.475,18.323,881.8,11104944,8086910,3.3,1,"Winter",0,1,0,-0.177304964539007,-0.333333333333333,0.0775862068965517,-0.177304964539007,-0.333333333333333,2.08915956712614e-05,1.62089966414959e-06,2.86883370780681e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"2",4,215,12,203.475,18.323,881.8,11104944,8086910,3.3,1,"Winter",0,1,0,-0.0732758620689655,-0.333333333333333,0.0558139534883721,-0.0732758620689655,-0.333333333333333,1.93607459884534e-05,1.08059977609973e-06,2.65861744473476e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"2",5,81,5,203.475,18.323,881.8,11104944,8086910,3.3,1,"Winter",0,1,0,-0.623255813953488,-0.583333333333333,0.0617283950617284,-0.623255813953488,-0.583333333333333,7.29404848867315e-06,4.50249906708219e-07,1.00161866522565e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"3",1,126,9,203.475,18.323,881.8,11104944,8086910,3.3,1,"Spring",0,0,0,0.555555555555556,0.8,0.0714285714285714,0.555555555555556,0.8,1.13462976490471e-05,8.10449832074795e-07,1.55807347923991e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"3",2,172,17,203.475,18.323,881.8,11104944,8086910,3.3,1,"Spring",0,0,0,0.365079365079365,0.888888888888889,0.0988372093023256,0.365079365079365,0.888888888888889,1.54885967907627e-05,1.53084968280795e-06,2.12689395578781e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"3",3,240,19,203.475,18.323,881.8,11104944,8086910,3.3,1,"Spring",0,0,0,0.395348837209302,0.117647058823529,0.0791666666666667,0.395348837209302,0.117647058823529,2.16119955219945e-05,1.71094964549123e-06,2.96775900807601e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"3",4,225,24,203.475,18.323,881.8,11104944,8086910,3.3,1,"Spring",0,0,0,-0.0625,0.263157894736842,0.106666666666667,-0.0625,0.263157894736842,2.02612458018699e-05,2.16119955219945e-06,2.78227407007126e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"3",5,202,16,203.475,18.323,881.8,11104944,8086910,3.3,1,"Spring",0,0,0,-0.102222222222222,-0.333333333333333,0.0792079207920792,-0.102222222222222,-0.333333333333333,1.81900962310121e-05,1.4407997014663e-06,2.49786383179731e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"4",1,30,2,203.475,18.323,881.8,11104944,8086910,3.3,2,"Spring",0,0,0,-0.851485148514851,-0.875,0.0666666666666667,-0.851485148514851,-0.875,2.70149944024932e-06,1.80099962683288e-07,3.70969876009502e-06,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"4",2,270,17,203.475,18.323,881.8,11104944,8086910,3.3,2,"Spring",0,0,0,8,7.5,0.062962962962963,8,7.5,2.43134949622438e-05,1.53084968280795e-06,3.33872888408552e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"4",3,333,25,203.475,18.323,881.8,11104944,8086910,3.3,2,"Spring",0,0,0,0.233333333333333,0.470588235294118,0.0750750750750751,0.233333333333333,0.470588235294118,2.99866437867674e-05,2.2512495335411e-06,4.11776562370547e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"4",4,263,24,203.475,18.323,881.8,11104944,8086910,3.3,2,"Spring",0,0,0,-0.21021021021021,-0.04,0.091254752851711,-0.21021021021021,-0.04,2.36831450928523e-05,2.16119955219945e-06,3.25216924634997e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"4",5,224,17,203.475,18.323,881.8,11104944,8086910,3.3,2,"Spring",0,0,1,-0.14828897338403,-0.291666666666667,0.0758928571428571,-0.14828897338403,-0.291666666666667,2.01711958205282e-05,1.53084968280795e-06,2.76990840753761e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"5",1,233,15,203.475,18.323,881.8,11104944,8086910,3.3,2,"Spring",0,0,1,0.0401785714285714,-0.117647058823529,0.0643776824034335,0.0401785714285714,-0.117647058823529,2.0981645652603e-05,1.35074972012466e-06,2.88119937034046e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"5",2,256,20,203.475,18.323,881.8,11104944,8086910,3.3,2,"Spring",0,0,1,0.0987124463519313,0.333333333333333,0.078125,0.0987124463519313,0.333333333333333,2.30527952234608e-05,1.80099962683288e-06,3.16560960861442e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"5",3,279,15,203.475,18.323,881.8,11104944,8086910,3.3,2,"Spring",0,0,0,0.08984375,-0.25,0.0537634408602151,0.08984375,-0.25,2.51239447943186e-05,1.35074972012466e-06,3.45001984688837e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"5",4,241,12,203.475,18.323,881.8,11104944,8086910,3.3,2,"Spring",0,0,0,-0.136200716845878,-0.2,0.0497925311203319,-0.136200716845878,-0.2,2.17020455033362e-05,1.08059977609973e-06,2.98012467060966e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"5",5,175,9,203.475,18.323,881.8,11104944,8086910,3.3,2,"Spring",0,0,0,-0.273858921161826,-0.25,0.0514285714285714,-0.273858921161826,-0.25,1.57587467347877e-05,8.10449832074795e-07,2.16399094338876e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"6",1,138,15,203.475,18.323,881.8,11104944,8086910,3.3,2,"Summer",1,0,0,-0.211428571428571,0.666666666666667,0.108695652173913,-0.211428571428571,0.666666666666667,1.24268974251469e-05,1.35074972012466e-06,1.70646142964371e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"6",2,326,26,203.475,18.323,881.8,11104944,8086910,3.3,2,"Summer",1,0,0,1.36231884057971,0.733333333333333,0.0797546012269939,1.36231884057971,0.733333333333333,2.93562939173759e-05,2.34129951488274e-06,4.03120598596992e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"6",3,331,17,203.475,18.323,881.8,11104944,8086910,3.3,2,"Summer",1,0,0,0.0153374233128834,-0.346153846153846,0.0513595166163142,0.0153374233128834,-0.346153846153846,2.98065438240841e-05,1.53084968280795e-06,4.09303429863817e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"6",4,302,23,203.475,18.323,881.8,11104944,8086910,3.3,2,"Summer",1,0,0,-0.0876132930513595,0.352941176470588,0.076158940397351,-0.0876132930513595,0.352941176470588,2.71950943651764e-05,2.07114957085781e-06,3.73443008516232e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"6",5,266,25,203.475,18.323,881.8,11104944,8086910,3.3,2,"Summer",1,0,0,-0.119205298013245,0.0869565217391304,0.093984962406015,-0.119205298013245,0.0869565217391304,2.39532950368773e-05,2.2512495335411e-06,3.28926623395092e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"7",1,43,30,203.475,18.323,881.8,11104944,8086910,3.3,3,"Summer",1,0,0,-0.838345864661654,0.2,0.697674418604651,-0.838345864661654,0.2,3.87214919769069e-06,2.70149944024932e-06,5.31723488946953e-06,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"7",2,314,27,203.475,18.323,881.8,11104944,8086910,3.3,3,"Summer",1,0,0,6.30232558139535,-0.1,0.0859872611464968,6.30232558139535,-0.1,2.82756941412762e-05,2.43134949622438e-06,3.88281803556612e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"7",3,325,32,203.475,18.323,881.8,11104944,8086910,3.3,3,"Summer",1,0,0,0.035031847133758,0.185185185185185,0.0984615384615385,0.035031847133758,0.185185185185185,2.92662439360343e-05,2.8815994029326e-06,4.01884032343627e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"7",4,334,31,203.475,18.323,881.8,11104944,8086910,3.3,3,"Summer",1,0,0,0.0276923076923077,-0.03125,0.092814371257485,0.0276923076923077,-0.03125,3.00766937681091e-05,2.79154942159096e-06,4.13013128623912e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"7",5,286,10,203.475,18.323,881.8,11104944,8086910,3.3,3,"Summer",1,0,0,-0.143712574850299,-0.67741935483871,0.034965034965035,-0.143712574850299,-0.67741935483871,2.57542946637101e-05,9.00499813416439e-07,3.53657948462392e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"8",1,233,22,203.475,18.323,881.8,11104944,8086910,3.3,3,"Summer",1,0,0,-0.185314685314685,1.2,0.0944206008583691,-0.185314685314685,1.2,2.0981645652603e-05,1.98109958951617e-06,2.88119937034046e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"8",2,307,32,203.475,18.323,881.8,11104944,8086910,3.3,3,"Summer",1,0,0,0.317596566523605,0.454545454545455,0.104234527687296,0.317596566523605,0.454545454545455,2.76453442718847e-05,2.8815994029326e-06,3.79625839783057e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
